,1,3,5,7,9
1,0.46134347275031684,0.4803548795944233,0.5209125475285171,0.523447401774398,0.5437262357414449
2,0.6717363751584284,0.679340937896071,0.7008871989860583,0.7224334600760456,0.7249683143219265
3,0.8288973384030418,0.8479087452471483,0.8631178707224335,0.8795944233206591,0.8770595690747782
4,0.8732572877059569,0.8884664131812421,0.8922686945500634,0.9036755386565273,0.8948035487959443
5,0.8935361216730038,0.9112801013941698,0.9049429657794676,0.9062103929024081,0.9049429657794676
6,0.9201520912547528,0.9226869455006337,0.9150823827629911,0.9138149556400507,0.908745247148289
7,0.9150823827629911,0.9138149556400507,0.9188846641318125,0.9062103929024081,0.8973384030418251
8,0.9290240811153359,0.9315589353612167,0.9252217997465145,0.9252217997465145,0.9252217997465145
9,0.944233206590621,0.9493029150823827,0.9556400506970849,0.9480354879594424,0.935361216730038
10,0.9581749049429658,0.9708491761723701,0.9746514575411914,0.973384030418251,0.9695817490494296
11,0.9607097591888466,0.9721166032953105,0.9759188846641318,0.973384030418251,0.9670468948035488
12,0.9721166032953105,0.982256020278834,0.9873257287705957,0.9873257287705957,0.9847908745247148
13,0.9746514575411914,0.982256020278834,0.9923954372623575,0.9847908745247148,0.9898605830164765
14,0.9809885931558935,0.9809885931558935,0.9885931558935361,0.982256020278834,0.9797211660329531
15,0.9784537389100126,0.9797211660329531,0.9797211660329531,0.9759188846641318,0.9809885931558935
16,0.9771863117870723,0.9683143219264893,0.973384030418251,0.9721166032953105,0.9759188846641318
17,0.9695817490494296,0.9632446134347274,0.9695817490494296,0.9670468948035488,0.9721166032953105
18,0.9746514575411914,0.9657794676806084,0.9645120405576679,0.9670468948035488,0.9721166032953105
19,0.973384030418251,0.9657794676806084,0.9670468948035488,0.9645120405576679,0.9657794676806084
20,0.9809885931558935,0.9657794676806084,0.9657794676806084,0.9657794676806084,0.9632446134347274
21,0.9809885931558935,0.9670468948035488,0.9695817490494296,0.9695817490494296,0.9619771863117871
22,0.9809885931558935,0.9695817490494296,0.9695817490494296,0.9683143219264893,0.9619771863117871
23,0.982256020278834,0.9759188846641318,0.9721166032953105,0.9670468948035488,0.9657794676806084
24,0.9797211660329531,0.9746514575411914,0.9721166032953105,0.9657794676806084,0.9645120405576679
25,0.9771863117870723,0.9771863117870723,0.9746514575411914,0.9759188846641318,0.9683143219264893
26,0.9784537389100126,0.9771863117870723,0.9771863117870723,0.9784537389100126,0.9721166032953105
27,0.9809885931558935,0.9809885931558935,0.9759188846641318,0.9746514575411914,0.973384030418251
28,0.9797211660329531,0.9809885931558935,0.9759188846641318,0.9784537389100126,0.9721166032953105
29,0.982256020278834,0.9759188846641318,0.9771863117870723,0.9759188846641318,0.9746514575411914
30,0.982256020278834,0.9784537389100126,0.9746514575411914,0.973384030418251,0.9746514575411914
31,0.9860583016476553,0.982256020278834,0.9809885931558935,0.9784537389100126,0.973384030418251
32,0.9860583016476553,0.9847908745247148,0.9835234474017744,0.9797211660329531,0.9771863117870723
33,0.9885931558935361,0.9847908745247148,0.982256020278834,0.9835234474017744,0.9847908745247148
34,0.9860583016476553,0.9847908745247148,0.9835234474017744,0.982256020278834,0.9797211660329531
35,0.9885931558935361,0.9885931558935361,0.9847908745247148,0.982256020278834,0.982256020278834
36,0.991128010139417,0.9898605830164765,0.9898605830164765,0.9860583016476553,0.9835234474017744
37,0.9873257287705957,0.9885931558935361,0.9873257287705957,0.982256020278834,0.982256020278834
38,0.9885931558935361,0.9898605830164765,0.9860583016476553,0.9835234474017744,0.9835234474017744
39,0.9873257287705957,0.9885931558935361,0.9847908745247148,0.982256020278834,0.982256020278834
40,0.9860583016476553,0.9873257287705957,0.9847908745247148,0.9835234474017744,0.9746514575411914
41,0.9847908745247148,0.9873257287705957,0.9809885931558935,0.9797211660329531,0.9797211660329531
42,0.9860583016476553,0.9860583016476553,0.9809885931558935,0.9771863117870723,0.9759188846641318
43,0.9860583016476553,0.9873257287705957,0.9835234474017744,0.9797211660329531,0.973384030418251
44,0.9860583016476553,0.9885931558935361,0.982256020278834,0.9797211660329531,0.9670468948035488
45,0.9885931558935361,0.9885931558935361,0.982256020278834,0.9759188846641318,0.9645120405576679
46,0.9873257287705957,0.9873257287705957,0.982256020278834,0.9771863117870723,0.9632446134347274
47,0.9860583016476553,0.9885931558935361,0.9809885931558935,0.9759188846641318,0.9594423320659062
48,0.982256020278834,0.9873257287705957,0.9746514575411914,0.9645120405576679,0.9480354879594424
49,0.9860583016476553,0.9885931558935361,0.9657794676806084,0.9619771863117871,0.9467680608365019
50,0.9873257287705957,0.9873257287705957,0.9708491761723701,0.9556400506970849,0.9366286438529785
51,0.9885931558935361,0.9847908745247148,0.9670468948035488,0.9543726235741445,0.935361216730038
52,0.9885931558935361,0.9835234474017744,0.9695817490494296,0.9556400506970849,0.9378960709759189
53,0.9885931558935361,0.9835234474017744,0.9695817490494296,0.9556400506970849,0.9290240811153359
54,0.9898605830164765,0.9835234474017744,0.9645120405576679,0.9505703422053232,0.926489226869455
55,0.991128010139417,0.9771863117870723,0.9581749049429658,0.9391634980988594,0.9163498098859315
56,0.9898605830164765,0.973384030418251,0.9594423320659062,0.9429657794676806,0.9188846641318125
57,0.9898605830164765,0.9746514575411914,0.9556400506970849,0.9378960709759189,0.908745247148289
58,0.9873257287705957,0.973384030418251,0.9531051964512041,0.9340937896070975,0.8973384030418251
59,0.9885931558935361,0.973384030418251,0.9543726235741445,0.9290240811153359,0.8910012674271229
60,0.9847908745247148,0.9708491761723701,0.9518377693282636,0.9290240811153359,0.8846641318124208
61,0.9847908745247148,0.9695817490494296,0.9518377693282636,0.926489226869455,0.8897338403041825
62,0.982256020278834,0.9708491761723701,0.9493029150823827,0.9239543726235742,0.8859315589353612
63,0.982256020278834,0.9721166032953105,0.9467680608365019,0.9125475285171103,0.870722433460076
64,0.9809885931558935,0.9683143219264893,0.944233206590621,0.9049429657794676,0.8643852978453739
65,0.9797211660329531,0.9632446134347274,0.9328263624841572,0.8973384030418251,0.8593155893536122
66,0.9746514575411914,0.9569074778200254,0.9188846641318125,0.8833967046894804,0.8479087452471483
67,0.973384030418251,0.9531051964512041,0.9112801013941698,0.8833967046894804,0.8326996197718631
68,0.9708491761723701,0.9518377693282636,0.9112801013941698,0.8897338403041825,0.8301647655259823
69,0.9708491761723701,0.9455006337135615,0.9150823827629911,0.8859315589353612,0.8276299112801014
70,0.9708491761723701,0.9416983523447402,0.9049429657794676,0.8719898605830165,0.8250950570342205
71,0.973384030418251,0.9429657794676806,0.9036755386565273,0.8605830164765526,0.8162230671736375
72,0.9708491761723701,0.9391634980988594,0.899873257287706,0.8491761723700887,0.8035487959442332
73,0.9695817490494296,0.9366286438529785,0.8922686945500634,0.85297845373891,0.7997465145754119
74,0.9645120405576679,0.9366286438529785,0.8833967046894804,0.8326996197718631,0.7858048162230672
75,0.9581749049429658,0.9302915082382763,0.8745247148288974,0.8162230671736375,0.7629911280101395
76,0.9607097591888466,0.9201520912547528,0.8631178707224335,0.8086185044359949,0.7566539923954373
77,0.9594423320659062,0.9226869455006337,0.861850443599493,0.8010139416983524,0.752851711026616
78,0.9531051964512041,0.9138149556400507,0.8517110266159695,0.7782002534854245,0.7224334600760456
79,0.9518377693282636,0.9074778200253485,0.844106463878327,0.7820025348542459,0.7224334600760456
80,0.9518377693282636,0.8986058301647655,0.8415716096324461,0.770595690747782,0.714828897338403
81,0.9505703422053232,0.9062103929024081,0.8377693282636248,0.770595690747782,0.7211660329531052
82,0.9467680608365019,0.8910012674271229,0.8187579214195184,0.761723700887199,0.7135614702154626
83,0.9455006337135615,0.8986058301647655,0.8212927756653993,0.7566539923954373,0.7097591888466414
84,0.9505703422053232,0.9011406844106464,0.8276299112801014,0.7693282636248415,0.7135614702154626
85,0.9518377693282636,0.8973384030418251,0.8238276299112801,0.7680608365019012,0.7135614702154626
86,0.9480354879594424,0.8935361216730038,0.8136882129277566,0.7541191381495564,0.7021546261089987
87,0.9455006337135615,0.8859315589353612,0.8035487959442332,0.7553865652724968,0.6983523447401775
88,0.9416983523447402,0.8884664131812421,0.8098859315589354,0.7515842839036755,0.7008871989860583
89,0.9429657794676806,0.8859315589353612,0.7997465145754119,0.7414448669201521,0.7021546261089987
90,0.944233206590621,0.8897338403041825,0.7972116603295311,0.7427122940430925,0.6996197718631179
91,0.9429657794676806,0.8770595690747782,0.7959442332065906,0.7338403041825095,0.6907477820025348
92,0.9340937896070975,0.8656527249683144,0.7858048162230672,0.7313054499366286,0.6755386565272496
93,0.9315589353612167,0.8681875792141952,0.7870722433460076,0.7275031685678074,0.6755386565272496
94,0.9302915082382763,0.8593155893536122,0.7858048162230672,0.7173637515842839,0.6717363751584284
95,0.9252217997465145,0.8605830164765526,0.7743979721166033,0.7084917617237009,0.6565272496831432
96,0.9201520912547528,0.8542458808618505,0.7731305449936628,0.7046894803548795,0.6590621039290241
97,0.9201520912547528,0.8415716096324461,0.7566539923954373,0.6958174904942965,0.6476552598225602
98,0.917617237008872,0.8339670468948035,0.7566539923954373,0.688212927756654,0.6501901140684411
99,0.9074778200253485,0.8403041825095057,0.7452471482889734,0.6932826362484157,0.6400506970849176
